fight_id,round,name,kd,sig_l,sig_a,sig_p,total_l,total_a,td_l,td_a,td_p,sub,rev,ctrl,head_l,head_a,body_l,body_a,leg_l,leg_a,distance_l,distance_a,clinch_l,clinch_a,ground_l,ground_a
3819,2,Stefan Struve,0,11,63,17%,11,63,0,0,---,0,0,0:00,6,51,0,7,5,5,11,63,0,0,0,0
3819,3,Alexander Volkov,1,41,72,56%,41,72,0,0,---,0,0,0:04,26,50,5,8,10,14,39,66,0,1,2,5
3819,3,Stefan Struve,0,16,41,39%,16,41,0,0,---,0,0,0:00,10,30,4,8,2,3,16,41,0,0,0,0
3820,1,Siyar Bahadurzada,0,17,26,65%,17,26,0,0,---,1,0,0:04,10,19,7,7,0,0,8,16,9,10,0,0
3820,1,Rob Wilkinson,0,9,20,45%,19,32,2,4,50%,0,0,2:16,3,11,2,4,4,5,7,17,2,3,0,0
3820,2,Siyar Bahadurzada,3,26,55,47%,27,56,0,0,---,0,0,0:25,26,55,0,0,0,0,10,27,5,6,11,22
3820,2,Rob Wilkinson,0,15,26,57%,15,26,0,1,0%,0,0,0:02,8,19,2,2,5,5,15,26,0,0,0,0
3821,1,Marion Reneau,0,3,12,25%,31,40,0,0,---,2,0,0:13,2,11,0,0,1,1,3,9,0,0,0,3
3821,1,Talita Bernardo,0,2,11,18%,11,23,1,1,100%,1,0,3:37,1,10,0,0,1,1,2,10,0,0,0,1
3821,2,Marion Reneau,0,29,65,44%,36,72,0,0,---,0,0,0:59,20,55,9,10,0,0,19,54,10,11,0,0
3821,2,Talita Bernardo,0,17,72,23%,19,75,1,4,25%,0,0,0:26,8,61,3,4,6,7,15,70,0,0,2,2
3821,3,Marion Reneau,0,25,50,50%,51,80,0,0,---,3,1,2:16,25,50,0,0,0,0,2,5,0,0,23,45
3821,3,Talita Bernardo,0,3,5,60%,8,14,1,2,50%,0,0,2:22,2,4,1,1,0,0,1,3,1,1,1,1
3822,1,Leon Edwards,0,4,13,30%,12,21,1,1,100%,1,0,2:27,1,10,1,1,2,2,4,13,0,0,0,0
3822,1,Bryan Barberena,0,5,16,31%,25,37,0,0,---,0,0,0:00,0,7,1,2,4,7,5,16,0,0,0,0
3822,2,Leon Edwards,0,10,19,52%,19,28,1,2,50%,0,0,2:06,8,17,2,2,0,0,8,17,2,2,0,0
3822,2,Bryan Barberena,1,25,48,52%,68,95,0,0,---,0,0,1:25,17,38,6,6,2,4,7,27,14,14,4,7
3822,3,Leon Edwards,0,9,19,47%,27,38,1,3,33%,2,0,3:35,4,13,0,1,5,5,9,19,0,0,0,0
3822,3,Bryan Barberena,0,14,23,60%,22,31,0,0,---,1,0,0:00,11,20,2,2,1,1,5,13,9,10,0,0
3823,1,Darren Till,0,20,30,66%,20,30,0,0,---,0,0,0:40,16,25,0,0,4,5,10,20,1,1,9,9
3823,1,Bojan Velickovic,0,10,35,28%,10,35,0,1,0%,0,0,0:00,2,22,1,2,7,11,10,34,0,1,0,0
3823,2,Darren Till,0,11,22,50%,11,22,1,1,100%,0,0,1:47,10,21,0,0,1,1,8,19,0,0,3,3
3823,2,Bojan Velickovic,0,11,41,26%,29,61,0,1,0%,0,0,0:00,5,31,0,1,6,9,9,39,0,0,2,2
3823,3,Darren Till,0,18,35,51%,19,36,0,0,---,0,0,0:24,16,33,1,1,1,1,14,28,0,0,4,7
3823,3,Bojan Velickovic,0,13,68,19%,30,85,0,1,0%,0,0,0:02,9,56,1,4,3,8,13,68,0,0,0,0
3824,1,Mairbek Taisumov,1,2,4,50%,2,4,0,0,---,0,0,0:01,1,2,0,1,1,1,2,4,0,0,0,0
3824,1,Felipe Silva,0,0,7,0%,0,7,0,0,---,0,0,0:00,0,6,0,1,0,0,0,7,0,0,0,0
3825,1,Michel Prazeres,0,8,13,61%,15,23,2,3,66%,0,0,4:14,7,11,1,2,0,0,2,6,1,1,5,6
3825,1,Mads Burnell,0,1,1,100%,2,2,0,0,---,0,0,0:17,0,0,1,1,0,0,1,1,0,0,0,0
3825,2,Michel Prazeres,0,15,25,60%,25,36,1,1,100%,0,0,3:51,12,20,3,5,0,0,6,15,3,4,6,6
3825,2,Mads Burnell,0,7,16,43%,8,17,0,0,---,0,0,0:03,3,10,3,5,1,1,5,13,2,3,0,0
3825,3,Michel Prazeres,0,3,10,30%,3,10,1,2,50%,1,0,0:46,2,7,1,3,0,0,3,10,0,0,0,0
3825,3,Mads Burnell,0,2,13,15%,2,13,0,0,---,0,0,0:00,1,11,1,2,0,0,2,13,0,0,0,0
3826,1,Rustam Khabilov,0,8,25,32%,9,26,3,4,75%,0,0,1:00,4,20,2,3,2,2,5,21,3,4,0,0
3826,1,Desmond Green,0,17,30,56%,20,35,0,1,0%,0,0,0:08,7,16,6,9,4,5,12,24,5,6,0,0
3826,2,Rustam Khabilov,0,13,36,36%,13,36,0,4,0%,0,0,0:00,10,30,2,5,1,1,13,35,0,1,0,0
3826,2,Desmond Green,0,17,40,42%,17,40,0,0,---,0,0,0:00,7,28,0,2,10,10,15,36,2,4,0,0
3826,3,Rustam Khabilov,0,13,47,27%,13,47,0,3,0%,0,0,0:05,8,40,2,3,3,4,13,43,0,4,0,0
3826,3,Desmond Green,0,13,41,31%,16,44,1,1,100%,0,0,0:12,8,36,1,1,4,4,12,36,1,5,0,0
3827,1,Francimar Barroso,0,9,16,56%,9,16,0,4,0%,0,0,0:11,5,11,0,0,4,5,9,16,0,0,0,0
3827,1,Aleksandar Rakic,0,11,34,32%,15,38,0,0,---,0,0,0:13,5,22,1,2,5,10,11,34,0,0,0,0
3827,2,Francimar Barroso,0,10,23,43%,22,37,2,6,33%,0,0,1:25,8,19,0,1,2,3,8,21,0,0,2,2
3827,2,Aleksandar Rakic,0,20,54,37%,45,79,0,0,---,0,0,0:00,12,44,3,4,5,6,19,52,1,2,0,0
3827,3,Francimar Barroso,0,5,16,31%,5,16,0,4,0%,0,0,0:00,1,9,0,3,4,4,5,16,0,0,0,0
3827,3,Aleksandar Rakic,0,15,62,24%,15,62,0,0,---,0,0,0:00,5,48,6,10,4,4,14,58,1,4,0,0
3828,1,Mike Santiago,0,21,51,41%,24,54,1,6,16%,0,0,2:16,5,28,5,10,11,13,7,31,14,20,0,0
3828,1,Zabit Magomedsharipov,0,27,40,67%,40,54,0,2,0%,0,1,0:27,18,29,8,10,1,1,18,29,8,10,1,1
3828,2,Mike Santiago,0,3,16,18%,8,23,1,1,100%,0,0,0:09,1,12,2,4,0,0,3,15,0,1,0,0
3828,2,Zabit Magomedsharipov,0,18,25,72%,30,43,1,1,100%,2,1,3:37,16,23,0,0,2,2,7,12,0,1,11,12
3829,1,Bojan Mihajlovic,0,0,5,0%,5,11,0,0,---,0,0,0:00,0,5,0,0,0,0,0,3,0,1,0,1
3829,1,Abdul-Kerim Edilov,0,52,84,61%,104,144,1,1,100%,0,0,3:46,39,69,11,12,2,3,6,12,6,12,40,60
3829,2,Bojan Mihajlovic,0,1,8,12%,2,10,0,0,---,0,0,0:00,1,7,0,1,0,0,1,8,0,0,0,0
3829,2,Abdul-Kerim Edilov,0,25,41,60%,46,66,1,1,100%,1,0,1:45,20,36,5,5,0,0,3,10,0,0,22,31
3830,1,Thibault Gouti,1,41,86,47%,43,88,0,0,---,0,0,0:30,37,77,3,6,1,3,24,54,13,24,4,8
3830,1,Andrew Holbrook,0,22,54,40%,22,54,0,6,0%,0,0,0:00,14,39,6,12,2,3,19,49,3,5,0,0
3831,1,Sergio Pettis,0,0,3,0%,3,7,0,0,---,0,0,0:00,0,1,0,1,0,1,0,3,0,0,0,0
3831,1,Brandon Moreno,0,7,9,77%,28,36,1,1,100%,0,0,4:33,5,6,0,0,2,3,3,4,0,0,4,5
3831,2,Sergio Pettis,0,13,51,25%,13,51,0,0,---,0,0,0:04,5,37,4,9,4,5,11,49,2,2,0,0
3831,2,Brandon Moreno,0,5,28,17%,5,28,1,2,50%,0,0,0:22,1,19,2,5,2,4,5,25,0,3,0,0
3831,3,Sergio Pettis,0,26,77,33%,26,77,0,0,---,0,0,0:06,22,72,1,1,3,4,26,77,0,0,0,0
3831,3,Brandon Moreno,0,14,45,31%,14,45,0,3,0%,0,0,0:00,7,35,7,9,0,1,13,44,1,1,0,0
3831,4,Sergio Pettis,0,24,72,33%,24,72,0,0,---,0,0,0:00,17,63,4,4,3,5,24,72,0,0,0,0
3831,4,Brandon Moreno,0,12,53,22%,12,53,1,1,100%,0,0,0:02,7,46,3,5,2,2,12,53,0,0,0,0
3831,5,Sergio Pettis,0,13,32,40%,18,37,0,1,0%,0,0,0:03,11,30,2,2,0,0,11,29,0,0,2,3
3831,5,Brandon Moreno,0,7,26,26%,11,31,1,1,100%,0,0,2:51,6,24,0,0,1,2,5,21,0,0,2,5
3832,1,Randa Markos,0,18,53,33%,23,58,0,2,0%,0,0,0:22,15,49,3,4,0,0,15,50,3,3,0,0
3832,1,Alexa Grasso,0,35,74,47%,52,95,0,0,---,0,0,1:20,23,61,4,5,8,8,24,61,7,9,4,4
3832,2,Randa Markos,0,12,21,57%,27,37,3,4,75%,0,1,2:43,11,20,1,1,0,0,4,10,0,0,8,11
3832,2,Alexa Grasso,0,8,20,40%,39,52,0,0,---,0,1,0:50,4,16,2,2,2,2,7,19,1,1,0,0
3832,3,Randa Markos,0,15,39,38%,21,46,1,5,20%,0,0,0:54,14,37,1,2,0,0,10,31,3,6,2,2
3832,3,Alexa Grasso,0,21,63,33%,30,77,0,0,---,0,0,0:00,17,56,1,3,3,4,16,57,5,6,0,0
3833,1,Alan Jouban,0,5,9,55%,5,9,0,0,---,0,0,0:00,3,7,1,1,1,1,5,9,0,0,0,0
3833,1,Niko Price,1,10,19,52%,10,19,0,0,---,0,0,0:05,6,15,1,1,3,3,6,13,0,0,4,6
3834,1,Martin Bravo,0,1,3,33%,1,3,0,0,---,0,0,0:00,0,1,1,1,0,1,1,3,0,0,0,0
3834,1,Humberto Bandenay,1,5,7,71%,5,7,0,0,---,0,0,0:02,3,5,1,1,1,1,3,5,0,0,2,2
3835,1,Sam Alvey,0,8,14,57%,16,23,0,0,---,0,0,0:05,4,10,4,4,0,0,1,6,7,8,0,0
3835,1,Rashad Evans,0,4,6,66%,13,16,1,3,33%,0,0,2:28,2,3,0,1,2,2,2,4,2,2,0,0
3835,2,Sam Alvey,0,12,28,42%,12,28,0,0,---,0,0,0:00,8,24,4,4,0,0,6,21,6,7,0,0
3835,2,Rashad Evans,0,7,15,46%,9,18,1,3,33%,0,0,1:09,1,8,5,6,1,1,7,15,0,0,0,0
3835,3,Sam Alvey,0,20,45,44%,23,48,0,0,---,0,0,0:00,12,35,8,10,0,0,13,35,7,10,0,0
3835,3,Rashad Evans,0,6,24,25%,6,24,0,2,0%,0,0,0:52,5,21,0,2,1,1,6,24,0,0,0,0
3836,1,Alejandro Perez,0,15,44,34%,15,44,0,2,0%,0,0,0:07,5,30,1,2,9,12,14,42,1,2,0,0
3836,1,Andre Soukhamthath,2,13,29,44%,13,29,0,0,---,0,0,0:02,8,24,0,0,5,5,13,29,0,0,0,0
3836,2,Alejandro Perez,0,13,42,30%,58,87,0,0,---,0,0,1:05,10,32,1,3,2,7,11,37,2,3,0,2
3836,2,Andre Soukhamthath,1,16,32,50%,16,32,0,0,---,0,0,0:07,8,22,6,7,2,3,15,29,1,3,0,0
3836,3,Alejandro Perez,0,16,55,29%,24,64,1,4,25%,0,0,1:00,7,45,4,4,5,6,13,49,0,2,3,4
3836,3,Andre Soukhamthath,0,14,46,30%,15,47,0,0,---,0,0,0:00,10,40,3,4,1,2,14,44,0,2,0,0
3837,1,Brad Scott,0,0,4,0%,0,4,0,0,---,1,0,0:00,0,3,0,1,0,0,0,4,0,0,0,0
3837,1,Jack Hermansson,0,38,54,70%,49,65,1,1,100%,0,0,2:32,35,49,0,1,3,4,4,6,0,0,34,48
3838,1,Dustin Ortiz,1,8,10,80%,8,10,0,0,---,0,0,0:02,7,9,1,1,0,0,4,6,0,0,4,4
3838,1,Hector Sandoval,0,1,6,16%,1,6,0,0,---,0,0,0:00,1,6,0,0,0,0,1,6,0,0,0,0
3839,1,Henry Briones,0,0,0,---,9,10,0,0,---,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0
3839,1,Rani Yahya,0,3,4,75%,14,15,1,2,50%,2,0,1:39,1,2,0,0,2,2,2,3,0,0,1,1
3840,1,Jose Quinonez,0,14,36,38%,14,36,0,2,0%,0,0,0:32,7,26,3,6,4,4,13,32,1,4,0,0
3840,1,Diego Rivas,0,7,24,29%,8,25,0,0,---,0,0,0:00,1,13,1,3,5,8,7,24,0,0,0,0
3840,2,Jose Quinonez,0,24,40,60%,32,48,1,1,100%,0,0,1:43,13,28,6,7,5,5,17,28,0,0,7,12
3840,2,Diego Rivas,0,13,23,56%,14,24,0,0,---,0,0,0:00,4,13,4,5,5,5,12,22,1,1,0,0
3840,3,Jose Quinonez,0,21,36,58%,24,41,0,1,0%,0,0,0:41,14,27,2,4,5,5,18,32,0,0,3,4
3840,3,Diego Rivas,0,7,29,24%,7,29,1,1,100%,2,1,0:16,6,25,1,4,0,0,6,28,0,0,1,1
3841,1,Joseph Morales,1,12,22,54%,15,26,0,0,---,1,0,1:01,12,22,0,0,0,0,1,4,1,2,10,16
3841,1,Robert Sanchez,0,2,6,33%,12,19,1,1,100%,0,0,2:22,2,5,0,1,0,0,1,3,0,0,1,3
3842,1,Alvaro Herrera Mendoza,0,2,7,28%,2,7,0,0,---,1,0,0:00,2,7,0,0,0,0,2,7,0,0,0,0
3842,1,Jordan Rinaldi,0,6,12,50%,7,13,0,0,---,1,0,0:23,3,5,0,3,3,4,6,12,0,0,0,0
3843,1,Daniel Cormier,0,31,60,51%,31,60,0,1,0%,0,0,0:00,13,36,7,9,11,15,26,50,5,10,0,0
3843,1,Jon Jones,0,34,66,51%,34,66,0,1,0%,0,0,0:02,8,27,13,19,13,20,31,62,3,4,0,0
3843,2,Daniel Cormier,0,22,54,40%,24,56,0,2,0%,0,0,0:00,14,41,3,4,5,9,17,49,5,5,0,0
3843,2,Jon Jones,0,30,47,63%,30,47,0,2,0%,0,0,0:00,7,17,11,14,12,16,29,45,1,2,0,0
3843,3,Daniel Cormier,0,5,26,19%,5,26,0,0,---,0,0,0:00,2,22,2,3,1,1,3,24,2,2,0,0
3843,3,Jon Jones,1,31,52,59%,31,52,0,0,---,0,0,0:14,18,30,8,10,5,12,16,35,0,0,15,17
3844,1,Tyron Woodley,0,6,18,33%,6,18,0,0,---,0,0,0:00,5,16,1,2,0,0,6,18,0,0,0,0
3844,1,Demian Maia,0,3,6,50%,3,6,0,6,0%,0,0,0:37,3,6,0,0,0,0,3,6,0,0,0,0
3844,2,Tyron Woodley,1,14,29,48%,14,29,0,0,---,0,0,0:04,9,24,3,3,2,2,14,29,0,0,0,0
3844,2,Demian Maia,0,4,14,28%,4,14,0,3,0%,0,0,0:00,4,14,0,0,0,0,4,14,0,0,0,0
3844,3,Tyron Woodley,0,12,41,29%,12,41,0,0,---,0,0,0:00,9,37,1,2,2,2,12,41,0,0,0,0
3844,3,Demian Maia,0,8,24,33%,8,24,0,2,0%,0,0,0:00,6,22,0,0,2,2,8,24,0,0,0,0
3844,4,Tyron Woodley,0,15,39,38%,15,39,0,0,---,0,0,0:01,11,32,4,7,0,0,15,39,0,0,0,0
3844,4,Demian Maia,0,5,25,20%,5,25,0,3,0%,0,0,0:11,4,23,0,1,1,1,5,25,0,0,0,0
3844,5,Tyron Woodley,0,10,26,38%,10,26,0,0,---,0,0,0:01,6,22,4,4,0,0,9,25,1,1,0,0
3844,5,Demian Maia,0,8,20,40%,9,21,0,7,0%,0,0,0:04,6,18,2,2,0,0,6,18,2,2,0,0
3845,1,Cristiane Justino,0,27,56,48%,27,56,0,1,0%,0,0,0:18,15,42,6,8,6,6,21,46,6,10,0,0
3845,1,Tonya Evinger,0,16,36,44%,16,36,1,3,33%,0,0,0:45,4,18,6,10,6,8,14,32,2,4,0,0
3845,2,Cristiane Justino,0,30,58,51%,31,59,0,0,---,0,0,0:02,15,39,6,9,9,10,26,51,3,6,1,1
3845,2,Tonya Evinger,0,14,38,36%,15,39,0,1,0%,0,0,0:03,8,28,3,6,3,4,12,35,2,3,0,0
3845,3,Cristiane Justino,1,17,29,58%,17,29,0,0,---,0,0,0:20,8,18,3,5,6,6,11,18,2,6,4,5
3845,3,Tonya Evinger,0,2,11,18%,3,12,0,0,---,0,0,0:00,1,8,0,1,1,2,2,11,0,0,0,0
3846,1,Robbie Lawler,0,37,57,64%,42,62,0,1,0%,0,0,0:21,24,42,12,14,1,1,6,17,31,40,0,0
3846,1,Donald Cerrone,0,15,25,60%,28,38,1,3,33%,0,0,1:33,3,12,11,12,1,1,6,15,8,9,1,1
3846,2,Robbie Lawler,0,9,23,39%,9,23,0,0,---,0,0,0:00,4,15,4,6,1,2,9,23,0,0,0,0
3846,2,Donald Cerrone,0,29,69,42%,31,73,0,2,0%,0,0,0:00,18,54,7,10,4,5,26,60,3,9,0,0
3846,3,Robbie Lawler,0,31,76,40%,34,79,0,0,---,0,0,0:00,19,59,12,17,0,0,20,61,11,15,0,0
3846,3,Donald Cerrone,0,38,72,52%,40,74,0,5,0%,0,0,0:01,29,61,8,10,1,1,24,50,14,22,0,0
3847,1,Jimi Manuwa,0,2,4,50%,2,4,0,0,---,0,0,0:15,0,2,1,1,1,1,0,2,2,2,0,0
3847,1,Volkan Oezdemir,0,12,19,63%,13,20,0,0,---,0,0,0:02,10,17,1,1,1,1,3,7,8,9,1,3
3848,1,Ricardo Lamas,0,42,62,67%,43,63,1,1,100%,0,0,2:57,37,55,2,4,3,3,25,40,7,9,10,13
3848,1,Jason Knight,0,8,35,22%,18,45,0,1,0%,0,0,0:00,7,33,1,1,0,1,5,26,2,7,1,2
3849,1,Aljamain Sterling,0,11,17,64%,22,31,0,0,---,0,0,0:00,5,9,2,3,4,5,8,13,0,0,3,4
3849,1,Renan Barao,0,10,30,33%,50,75,1,1,100%,0,0,3:46,4,19,4,6,2,5,2,17,0,0,8,13
3849,2,Aljamain Sterling,0,36,54,66%,55,73,1,1,100%,0,0,3:50,23,36,6,11,7,7,9,25,2,2,25,27
3849,2,Renan Barao,0,4,17,23%,5,20,0,0,---,0,0,0:00,2,11,1,5,1,1,3,16,1,1,0,0
3849,3,Aljamain Sterling,0,24,50,48%,35,62,0,0,---,0,0,1:49,13,36,7,9,4,5,19,44,5,6,0,0
3849,3,Renan Barao,0,5,38,13%,10,43,1,2,50%,0,0,0:48,4,35,1,2,0,1,4,37,1,1,0,0
3850,1,Brian Ortega,0,21,75,28%,21,75,0,0,---,0,0,0:00,15,67,4,6,2,2,21,75,0,0,0,0
3850,1,Renato Moicano,0,41,89,46%,41,89,0,0,---,0,0,0:00,35,83,2,2,4,4,41,89,0,0,0,0
3850,2,Brian Ortega,0,26,82,31%,26,82,0,0,---,0,0,0:00,19,72,7,9,0,1,25,81,1,1,0,0
3850,2,Renato Moicano,0,42,105,40%,44,107,1,1,100%,0,0,0:12,36,97,4,6,2,2,42,105,0,0,0,0
3850,3,Brian Ortega,0,18,63,28%,18,63,0,2,0%,1,0,0:00,15,59,3,4,0,0,18,61,0,2,0,0
3850,3,Renato Moicano,0,26,58,44%,26,58,1,1,100%,0,0,0:08,20,49,2,5,4,4,26,58,0,0,0,0
3851,1,Andre Fili,0,25,71,35%,26,73,0,2,0%,0,0,0:00,15,57,2,4,8,10,23,66,2,5,0,0
3851,1,Calvin Kattar,0,26,46,56%,29,50,1,2,50%,0,0,0:16,16,36,4,4,6,6,20,40,0,0,6,6
3851,2,Andre Fili,0,24,65,36%,25,66,0,0,---,0,0,0:00,18,57,4,6,2,2,24,63,0,2,0,0
3851,2,Calvin Kattar,0,26,67,38%,26,67,0,0,---,0,0,0:01,21,59,2,4,3,4,25,62,1,5,0,0
3851,3,Andre Fili,0,24,66,36%,24,66,0,0,---,0,0,0:00,18,59,3,4,3,3,23,64,1,2,0,0
3851,3,Calvin Kattar,0,23,47,48%,25,49,1,1,100%,0,0,0:19,18,42,2,2,3,3,21,41,0,0,2,6
3852,1,Kailin Curran,0,24,37,64%,60,77,0,2,0%,0,1,2:37,16,25,6,9,2,3,13,21,6,9,5,7
3852,1,Aleksandra Albu,0,29,62,46%,39,73,2,2,100%,0,0,0:39,22,53,7,9,0,0,11,39,11,14,7,9
3852,2,Kailin Curran,0,26,57,45%,36,67,0,0,---,0,0,0:26,20,50,5,6,1,1,21,50,3,5,2,2
3852,2,Aleksandra Albu,0,31,66,46%,38,76,2,5,40%,0,0,1:36,20,51,11,15,0,0,19,52,7,9,5,5
3852,3,Kailin Curran,0,36,63,57%,57,88,1,1,100%,0,0,2:37,26,52,6,7,4,4,26,47,4,5,6,11
3852,3,Aleksandra Albu,0,22,53,41%,32,72,1,1,100%,0,0,0:16,18,46,2,5,2,2,17,47,2,2,3,4
3853,1,Eric Shelton,0,16,24,66%,45,55,0,0,---,0,0,0:00,12,17,4,7,0,0,4,10,1,2,11,12
3853,1,Jarred Brooks,0,12,18,66%,17,25,3,3,100%,1,0,3:28,3,9,5,5,4,4,5,11,2,2,5,5
3853,2,Eric Shelton,0,4,32,12%,9,37,1,1,100%,0,0,0:37,4,32,0,0,0,0,4,32,0,0,0,0
3853,2,Jarred Brooks,0,6,26,23%,6,26,1,2,50%,0,0,0:08,5,25,0,0,1,1,6,25,0,1,0,0
3853,3,Eric Shelton,0,11,31,35%,11,31,0,1,0%,1,0,0:00,10,30,1,1,0,0,11,31,0,0,0,0
3853,3,Jarred Brooks,0,9,36,25%,9,36,1,3,33%,0,0,0:02,7,32,2,4,0,0,9,36,0,0,0,0
3854,1,Joshua Burkman,0,11,18,61%,11,18,0,1,0%,0,0,0:00,4,7,4,6,3,5,7,14,4,4,0,0
3854,1,Drew Dober,1,15,29,51%,20,34,0,1,0%,0,0,1:07,5,17,4,6,6,6,9,21,5,7,1,1
3855,1,Chris Weidman,0,9,25,36%,16,35,2,4,50%,1,0,1:43,5,17,1,5,3,3,7,22,2,3,0,0
3855,1,Kelvin Gastelum,1,13,20,65%,14,22,0,0,---,0,0,0:07,12,19,1,1,0,0,3,9,0,1,10,10
3855,2,Chris Weidman,0,10,15,66%,33,43,3,5,60%,0,0,3:47,7,11,2,3,1,1,4,5,1,3,5,7
3855,2,Kelvin Gastelum,0,2,7,28%,3,8,0,0,---,0,0,0:00,0,5,1,1,1,1,1,6,1,1,0,0
3855,3,Chris Weidman,0,17,36,47%,26,46,2,4,50%,1,0,2:04,13,31,3,4,1,1,13,32,3,3,1,1
3855,3,Kelvin Gastelum,0,11,20,55%,11,20,0,0,---,0,0,0:00,9,18,2,2,0,0,10,19,1,1,0,0
3856,1,Dennis Bermudez,0,16,41,39%,19,45,0,2,0%,0,0,0:19,6,29,5,6,5,6,10,33,6,8,0,0
3856,1,Darren Elkins,0,15,36,41%,30,55,2,5,40%,1,0,2:19,8,28,4,5,3,3,8,26,6,9,1,1
3856,2,Dennis Bermudez,0,19,45,42%,27,54,1,3,33%,0,0,1:29,12,38,5,5,2,2,10,28,9,16,0,1
3856,2,Darren Elkins,0,27,53,50%,36,64,1,4,25%,1,0,1:20,16,40,10,12,1,1,10,31,15,20,2,2
3856,3,Dennis Bermudez,0,34,74,45%,55,95,0,1,0%,0,0,0:48,21,59,8,10,5,5,27,64,7,10,0,0
3856,3,Darren Elkins,0,28,65,43%,33,70,0,1,0%,0,0,0:27,18,51,10,14,0,0,16,50,12,15,0,0
3857,1,Patrick Cummins,0,17,39,43%,20,42,1,6,16%,0,0,1:40,15,37,1,1,1,1,15,34,2,5,0,0
3857,1,Gian Villante,0,23,55,41%,35,68,0,0,---,0,0,0:00,21,53,1,1,1,1,18,49,0,1,5,5
3857,2,Patrick Cummins,0,37,71,52%,38,72,0,4,0%,0,0,0:19,30,62,5,7,2,2,35,67,2,4,0,0
3857,2,Gian Villante,0,24,72,33%,24,72,0,0,---,0,0,0:00,21,68,1,2,2,2,24,72,0,0,0,0
3857,3,Patrick Cummins,0,32,72,44%,34,74,0,1,0%,0,0,1:07,25,64,1,1,6,7,24,63,8,9,0,0
3857,3,Gian Villante,0,25,69,36%,26,70,0,0,---,0,0,0:00,24,68,1,1,0,0,25,68,0,0,0,1
3858,1,Jimmie Rivera,2,22,56,39%,22,56,0,1,0%,0,0,0:10,8,37,7,11,7,8,18,52,1,1,3,3
3858,1,Thomas Almeida,0,28,47,59%,28,47,0,0,---,0,0,0:16,14,31,4,5,10,11,28,47,0,0,0,0
3858,2,Jimmie Rivera,0,24,53,45%,26,55,0,2,0%,0,0,0:03,15,39,5,10,4,4,23,52,1,1,0,0
3858,2,Thomas Almeida,0,19,60,31%,19,60,0,0,---,0,0,0:00,8,46,4,6,7,8,19,59,0,1,0,0
3858,3,Jimmie Rivera,0,24,51,47%,27,54,2,3,66%,0,0,1:33,15,38,5,8,4,5,17,42,6,8,1,1
3858,3,Thomas Almeida,0,25,60,41%,25,60,0,0,---,0,0,0:00,14,44,5,9,6,7,20,54,5,6,0,0
3859,1,Lyman Good,0,21,44,47%,30,54,1,1,100%,0,0,0:35,18,41,3,3,0,0,13,34,7,9,1,1
3859,1,Elizeu Zaleski dos Santos,0,23,59,38%,23,59,1,3,33%,0,0,0:50,13,47,4,6,6,6,20,56,3,3,0,0
3859,2,Lyman Good,0,31,61,50%,34,65,0,0,---,0,0,0:00,22,52,6,6,3,3,26,56,5,5,0,0
3859,2,Elizeu Zaleski dos Santos,0,26,70,37%,27,71,0,3,0%,0,0,0:08,18,58,5,9,3,3,20,63,6,7,0,0
3859,3,Lyman Good,0,23,60,38%,25,63,0,0,---,0,0,0:02,17,53,6,7,0,0,15,50,8,10,0,0
3859,3,Elizeu Zaleski dos Santos,0,34,90,37%,34,90,0,1,0%,0,0,0:14,25,76,4,7,5,7,27,79,7,11,0,0
3860,1,Rafael Natal,0,14,23,60%,15,24,0,1,0%,0,0,0:00,8,16,2,3,4,4,13,20,1,3,0,0
3860,1,Eryk Anders,1,23,29,79%,23,29,1,2,50%,0,0,0:46,22,28,1,1,0,0,10,13,2,2,11,14
3861,1,Ryan LaFlare,0,3,3,100%,6,6,0,1,0%,0,0,4:19,0,0,3,3,0,0,0,0,0,0,3,3
3861,1,Alex Oliveira,0,1,4,25%,1,4,0,1,0%,1,0,0:01,0,3,1,1,0,0,0,3,1,1,0,0
3861,2,Ryan LaFlare,0,2,11,18%,2,11,0,1,0%,0,0,0:01,2,10,0,1,0,0,2,11,0,0,0,0
3861,2,Alex Oliveira,1,7,17,41%,7,17,0,0,---,0,0,0:00,4,14,0,0,3,3,6,15,1,1,0,1
3862,1,Damian Grabowski,0,15,57,26%,15,57,0,0,---,0,0,0:00,8,45,6,9,1,3,15,57,0,0,0,0
3862,1,Chase Sherman,0,32,72,44%,32,72,0,0,---,0,0,0:00,17,54,5,6,10,12,31,71,1,1,0,0
3862,2,Damian Grabowski,0,28,71,39%,28,71,0,1,0%,0,0,0:00,18,58,3,3,7,10,23,65,5,6,0,0
3862,2,Chase Sherman,0,43,86,50%,43,86,0,0,---,0,0,0:00,25,63,8,12,10,11,39,81,4,5,0,0
3862,3,Damian Grabowski,0,25,60,41%,26,62,0,4,0%,0,0,0:01,14,47,6,7,5,6,20,51,5,9,0,0
3862,3,Chase Sherman,0,36,70,51%,37,71,0,0,---,0,0,0:12,19,51,8,8,9,11,27,59,9,11,0,0
3863,1,Kyle Bochniak,0,3,9,33%,7,13,0,0,---,0,0,0:00,1,7,1,1,1,1,2,6,0,0,1,3
3863,1,Jeremy Kennedy,0,8,15,53%,17,26,2,3,66%,0,0,4:42,4,11,3,3,1,1,1,3,5,7,2,5
