fight_id,round,name,kd,sig_l,sig_a,sig_p,total_l,total_a,td_l,td_a,td_p,sub,rev,ctrl,head_l,head_a,body_l,body_a,leg_l,leg_a,distance_l,distance_a,clinch_l,clinch_a,ground_l,ground_a
2213,3,Austin Lingo,0,25,51,49%,39,65,0,0,---,0,0,2:13,21,46,3,4,1,1,25,50,0,1,0,0
2214,1,Stephen Thompson,0,25,66,37%,25,66,0,0,---,0,0,0:00,15,54,7,9,3,3,25,66,0,0,0,0
2214,1,Geoff Neal,0,7,30,23%,7,30,0,0,---,0,0,0:00,6,29,0,0,1,1,7,29,0,1,0,0
2214,2,Stephen Thompson,0,30,70,42%,36,76,0,0,---,0,0,0:00,17,57,12,12,1,1,30,70,0,0,0,0
2214,2,Geoff Neal,0,15,25,60%,22,33,0,0,---,0,0,0:30,8,16,4,5,3,4,14,23,1,2,0,0
2214,3,Stephen Thompson,0,33,80,41%,41,89,0,0,---,0,0,0:00,27,72,6,8,0,0,30,76,3,4,0,0
2214,3,Geoff Neal,0,15,33,45%,25,43,0,0,---,0,0,1:32,13,31,2,2,0,0,14,31,1,2,0,0
2214,4,Stephen Thompson,0,34,75,45%,35,76,0,0,---,0,0,0:00,25,65,9,10,0,0,32,72,2,3,0,0
2214,4,Geoff Neal,0,15,31,48%,18,34,0,0,---,0,0,1:04,13,28,1,2,1,1,13,29,2,2,0,0
2214,5,Stephen Thompson,0,49,115,42%,54,121,0,0,---,0,0,0:00,40,106,7,7,2,2,48,114,1,1,0,0
2214,5,Geoff Neal,0,33,60,55%,38,65,0,0,---,0,0,0:40,31,57,1,2,1,1,31,57,2,3,0,0
2215,1,Jose Aldo,0,19,29,65%,28,38,0,0,---,0,0,0:04,7,15,8,10,4,4,18,28,1,1,0,0
2215,1,Marlon Vera,0,16,29,55%,29,42,0,1,0%,0,0,1:26,2,10,0,3,14,16,15,27,1,2,0,0
2215,2,Jose Aldo,0,24,39,61%,25,40,0,0,---,0,0,0:00,9,22,13,15,2,2,17,32,7,7,0,0
2215,2,Marlon Vera,0,28,50,56%,39,63,0,2,0%,0,0,1:25,5,21,11,12,12,17,18,40,10,10,0,0
2215,3,Jose Aldo,0,1,2,50%,7,8,0,2,0%,0,0,4:53,1,1,0,1,0,0,1,2,0,0,0,0
2215,3,Marlon Vera,0,2,3,66%,24,28,0,0,---,0,0,0:00,1,2,0,0,1,1,1,2,1,1,0,0
2216,1,Michel Pereira,0,11,20,55%,11,20,0,0,---,0,0,0:00,4,11,7,9,0,0,9,18,2,2,0,0
2216,1,Khaos Williams,0,12,31,38%,12,31,0,0,---,0,0,0:00,5,13,1,5,6,13,11,28,1,3,0,0
2216,2,Michel Pereira,0,19,32,59%,19,32,0,0,---,1,0,0:18,9,21,10,11,0,0,15,28,4,4,0,0
2216,2,Khaos Williams,0,22,50,44%,28,56,0,0,---,0,0,0:36,9,33,4,8,9,9,18,44,4,6,0,0
2216,3,Michel Pereira,0,14,27,51%,26,42,2,2,100%,0,0,1:03,11,21,3,6,0,0,9,21,3,4,2,2
2216,3,Khaos Williams,0,21,46,45%,22,47,0,0,---,0,0,0:00,9,28,4,6,8,12,19,42,2,4,0,0
2217,1,Marlon Moraes,0,9,12,75%,12,16,2,3,66%,0,0,2:31,8,10,1,2,0,0,8,9,0,0,1,3
2217,1,Rob Font,1,30,37,81%,33,41,0,0,---,0,1,0:38,27,34,3,3,0,0,13,18,1,1,16,18
2218,1,Marcin Tybura,0,16,36,44%,16,36,0,1,0%,0,0,0:02,8,27,5,6,3,3,16,36,0,0,0,0
2218,1,Greg Hardy,0,38,62,61%,38,62,0,0,---,0,0,0:02,23,42,7,8,8,12,35,57,3,5,0,0
2218,2,Marcin Tybura,0,35,65,53%,44,75,1,3,33%,0,0,1:25,26,55,5,6,4,4,17,38,0,0,18,27
2218,2,Greg Hardy,0,12,29,41%,12,29,0,0,---,0,0,0:00,6,23,5,5,1,1,11,28,1,1,0,0
2219,1,Anthony Pettis,0,6,14,42%,9,18,0,0,---,0,1,0:31,2,9,2,3,2,2,6,12,0,2,0,0
2219,1,Alex Morono,0,11,24,45%,18,35,1,2,50%,0,0,2:30,9,21,2,3,0,0,6,17,0,0,5,7
2219,2,Anthony Pettis,0,32,51,62%,32,51,0,1,0%,0,0,0:03,15,30,8,10,9,11,31,50,1,1,0,0
2219,2,Alex Morono,0,17,46,36%,17,46,0,1,0%,0,0,0:00,11,34,4,8,2,4,17,45,0,1,0,0
2219,3,Anthony Pettis,0,12,15,80%,39,46,0,0,---,0,0,3:58,9,12,1,1,2,2,11,13,0,0,1,2
2219,3,Alex Morono,0,3,8,37%,15,21,0,2,0%,0,0,0:00,2,6,0,1,1,1,3,8,0,0,0,0
2220,1,Sijara Eubanks,0,7,12,58%,20,29,1,1,100%,0,0,4:23,6,11,1,1,0,0,1,6,0,0,6,6
2220,1,Pannie Kianzad,0,3,9,33%,9,17,0,0,---,0,0,0:00,3,9,0,0,0,0,2,8,0,0,1,1
2220,2,Sijara Eubanks,0,8,15,53%,14,23,1,3,33%,0,0,2:05,7,14,1,1,0,0,4,11,3,3,1,1
2220,2,Pannie Kianzad,0,28,40,70%,56,70,0,2,0%,0,0,1:39,16,26,11,13,1,1,8,18,20,22,0,0
2220,3,Sijara Eubanks,0,34,77,44%,36,79,0,0,---,0,0,0:05,30,69,3,7,1,1,33,73,1,4,0,0
2220,3,Pannie Kianzad,0,61,94,64%,67,100,0,0,---,0,0,0:35,38,70,11,12,12,12,55,88,6,6,0,0
2221,1,Deron Winn,0,9,15,60%,9,15,4,6,66%,0,0,2:21,4,10,2,2,3,3,9,15,0,0,0,0
2221,1,Antonio Arroyo,0,26,30,86%,33,37,0,0,---,0,0,0:28,19,23,4,4,3,3,25,29,0,0,1,1
2221,2,Deron Winn,0,6,12,50%,30,39,4,6,66%,0,0,3:41,3,8,1,2,2,2,4,9,2,2,0,1
2221,2,Antonio Arroyo,0,9,14,64%,14,19,0,0,---,0,0,0:00,5,9,3,4,1,1,9,14,0,0,0,0
2221,3,Deron Winn,0,5,11,45%,25,35,4,4,100%,0,0,3:27,3,8,2,3,0,0,5,11,0,0,0,0
2221,3,Antonio Arroyo,0,10,18,55%,23,31,0,0,---,0,0,0:00,5,13,4,4,1,1,9,17,0,0,1,1
2222,1,Gillian Robertson,0,6,9,66%,25,29,0,0,---,0,0,0:13,5,8,0,0,1,1,2,5,0,0,4,4
2222,1,Taila Santos,0,6,8,75%,22,25,0,0,---,0,0,4:33,6,8,0,0,0,0,1,3,0,0,5,5
2222,2,Gillian Robertson,0,1,3,33%,7,9,0,1,0%,0,0,0:46,1,3,0,0,0,0,0,2,0,0,1,1
2222,2,Taila Santos,0,12,12,100%,19,20,1,1,100%,1,0,4:01,8,8,1,1,3,3,2,2,1,1,9,9
2222,3,Gillian Robertson,0,2,2,100%,10,10,0,1,0%,1,0,0:02,1,1,1,1,0,0,2,2,0,0,0,0
2222,3,Taila Santos,0,9,17,52%,31,40,0,0,---,0,0,4:13,7,14,2,3,0,0,1,8,0,0,8,9
2223,1,Tafon Nchukwi,0,35,58,60%,43,66,0,1,0%,0,0,0:21,22,44,13,14,0,0,20,41,15,17,0,0
2223,1,Jamie Pickett,0,9,17,52%,9,17,1,2,50%,0,0,0:32,7,15,2,2,0,0,9,16,0,1,0,0
2223,2,Tafon Nchukwi,0,41,69,59%,54,82,0,0,---,0,0,0:53,19,45,22,24,0,0,16,41,25,28,0,0
2223,2,Jamie Pickett,0,25,43,58%,25,43,0,2,0%,0,0,0:00,15,33,6,6,4,4,24,42,1,1,0,0
2223,3,Tafon Nchukwi,1,44,60,73%,62,86,0,1,0%,0,0,1:37,29,44,14,15,1,1,23,36,17,18,4,6
2223,3,Jamie Pickett,0,6,21,28%,6,21,0,0,---,0,0,0:02,6,20,0,1,0,0,6,19,0,2,0,0
2224,1,Jimmy Flick,0,6,14,42%,7,15,0,1,0%,1,0,0:00,4,7,0,1,2,6,6,14,0,0,0,0
2224,1,Cody Durden,0,21,32,65%,30,43,2,2,100%,0,0,1:21,17,28,3,3,1,1,17,28,2,2,2,2
2225,1,Christos Giagos,0,13,19,68%,26,37,3,3,100%,0,0,3:40,11,17,0,0,2,2,3,6,0,0,10,13
2225,1,Carlton Minus,0,2,7,28%,2,7,0,0,---,0,0,0:00,0,5,0,0,2,2,2,7,0,0,0,0
2225,2,Christos Giagos,0,6,15,40%,34,47,1,2,50%,0,0,3:34,4,12,2,3,0,0,3,12,0,0,3,3
2225,2,Carlton Minus,0,7,18,38%,7,18,0,0,---,0,0,0:00,3,13,1,2,3,3,7,18,0,0,0,0
2225,3,Christos Giagos,0,12,33,36%,16,40,1,10,10%,0,0,1:43,8,28,1,2,3,3,11,32,1,1,0,0
2225,3,Carlton Minus,0,19,55,34%,20,56,0,0,---,0,0,0:00,15,46,3,7,1,2,19,54,0,1,0,0
2226,1,Deiveson Figueiredo,0,28,55,50%,29,56,0,1,0%,0,0,0:16,19,42,7,11,2,2,26,53,2,2,0,0
2226,1,Brandon Moreno,0,28,55,50%,28,55,0,2,0%,0,0,0:24,27,53,1,2,0,0,28,54,0,1,0,0
2226,2,Deiveson Figueiredo,0,34,57,59%,38,61,0,0,---,0,0,0:00,21,40,7,10,6,7,32,55,0,0,2,2
2226,2,Brandon Moreno,0,31,53,58%,31,53,2,2,100%,0,0,0:29,25,43,6,10,0,0,31,53,0,0,0,0
2226,3,Deiveson Figueiredo,0,21,44,47%,21,44,1,1,100%,0,0,0:29,14,33,6,9,1,2,21,41,0,3,0,0
2226,3,Brandon Moreno,0,25,53,47%,25,53,0,2,0%,0,0,0:21,23,50,1,2,1,1,24,49,1,4,0,0
2226,4,Deiveson Figueiredo,0,38,53,71%,43,58,0,1,0%,0,0,0:00,28,43,10,10,0,0,35,48,1,2,2,3
2226,4,Brandon Moreno,0,40,65,61%,43,69,2,2,100%,0,0,1:35,36,61,4,4,0,0,38,62,0,0,2,3
2226,5,Deiveson Figueiredo,0,16,29,55%,16,29,1,1,100%,0,0,0:10,11,23,4,5,1,1,12,23,0,0,4,6
2226,5,Brandon Moreno,0,8,22,36%,12,26,0,0,---,0,0,0:30,7,20,1,2,0,0,8,22,0,0,0,0
2227,1,Tony Ferguson,0,11,29,37%,11,29,0,0,---,0,0,0:00,7,21,2,5,2,3,11,29,0,0,0,0
2227,1,Charles Oliveira,0,16,28,57%,28,43,1,1,100%,2,0,3:35,12,22,1,3,3,3,9,19,0,0,7,9
2227,2,Tony Ferguson,0,6,7,85%,11,12,0,0,---,0,0,0:00,5,5,1,2,0,0,2,3,1,1,3,3
2227,2,Charles Oliveira,0,12,16,75%,34,38,1,1,100%,0,0,4:05,6,9,3,4,3,3,4,6,0,0,8,10
2227,3,Tony Ferguson,0,2,6,33%,4,8,0,0,---,0,0,0:05,2,3,0,3,0,0,2,6,0,0,0,0
2227,3,Charles Oliveira,0,13,19,68%,24,31,1,1,100%,1,0,3:59,8,12,3,4,2,3,4,9,0,0,9,10
2228,1,Mackenzie Dern,0,28,66,42%,29,67,0,1,0%,0,0,0:54,16,53,8,8,4,5,19,57,9,9,0,0
2228,1,Virna Jandiroba,0,19,33,57%,20,35,0,0,---,0,0,0:00,12,26,6,6,1,1,12,25,7,8,0,0
2228,2,Mackenzie Dern,0,25,51,49%,32,58,0,1,0%,0,0,0:19,16,38,4,8,5,5,17,41,6,8,2,2
2228,2,Virna Jandiroba,0,20,40,50%,31,51,1,1,100%,0,0,2:05,13,32,6,7,1,1,11,29,7,9,2,2
2228,3,Mackenzie Dern,0,29,57,50%,40,70,0,3,0%,0,0,1:21,25,52,4,5,0,0,26,52,2,4,1,1
2228,3,Virna Jandiroba,0,24,61,39%,29,66,0,0,---,0,0,0:39,21,55,3,6,0,0,20,55,4,6,0,0
2229,1,Kevin Holland,0,15,18,83%,21,24,0,0,---,0,0,0:02,14,17,0,0,1,1,1,2,2,2,12,14
2229,1,Jacare Souza,0,2,2,100%,2,2,2,3,66%,0,0,1:27,2,2,0,0,0,0,0,0,0,0,2,2
2230,1,Junior Dos Santos,0,9,23,39%,9,23,0,1,0%,0,0,0:00,5,15,3,7,1,1,9,23,0,0,0,0
2230,1,Ciryl Gane,0,37,47,78%,37,47,0,0,---,0,0,0:12,7,16,12,12,18,19,36,46,1,1,0,0
2230,2,Junior Dos Santos,0,1,12,8%,2,13,0,0,---,0,0,0:00,1,11,0,0,0,1,1,12,0,0,0,0
2230,2,Ciryl Gane,1,22,33,66%,24,35,0,0,---,0,0,0:13,6,12,5,8,11,13,17,28,3,3,2,2
2231,1,Cub Swanson,1,31,47,65%,34,50,1,1,100%,0,0,1:31,23,36,4,7,4,4,23,36,3,3,5,8
2231,1,Daniel Pineda,0,16,30,53%,35,50,1,1,100%,1,0,0:08,6,17,2,3,8,10,14,28,2,2,0,0
2231,2,Cub Swanson,1,15,19,78%,17,21,0,0,---,0,0,0:03,12,15,3,4,0,0,14,18,0,0,1,1
2231,2,Daniel Pineda,0,5,15,33%,5,15,0,1,0%,0,0,0:27,3,11,1,1,1,3,5,15,0,0,0,0
2232,1,Renato Moicano,0,15,37,40%,15,37,0,1,0%,0,0,0:00,10,32,3,3,2,2,14,35,1,2,0,0
2232,1,Rafael Fiziev,1,21,35,60%,21,35,0,1,0%,0,0,0:04,7,18,7,10,7,7,20,34,0,0,1,1
2233,1,Gavin Tucker,0,38,63,60%,43,68,2,3,66%,0,0,0:58,17,41,17,18,4,4,23,47,15,16,0,0
2233,1,Billy Quarantillo,0,33,69,47%,44,80,0,1,0%,0,0,0:14,18,48,12,18,3,3,25,58,8,11,0,0
2233,2,Gavin Tucker,0,53,76,69%,58,81,1,3,33%,0,0,1:18,39,59,12,15,2,2,36,53,15,21,2,2
2233,2,Billy Quarantillo,0,38,69,55%,43,74,0,1,0%,0,0,0:03,20,48,16,19,2,2,25,56,13,13,0,0
2233,3,Gavin Tucker,0,15,27,55%,22,34,4,7,57%,0,0,2:58,12,22,2,4,1,1,12,22,2,4,1,1
2233,3,Billy Quarantillo,0,13,40,32%,49,79,0,1,0%,0,0,0:08,7,31,5,7,1,2,5,24,8,11,0,5
2234,1,Tecia Pennington,0,52,103,50%,52,103,1,1,100%,0,0,0:15,27,71,13,17,12,15,50,101,2,2,0,0
2234,1,Sam Hughes,0,20,53,37%,26,59,0,1,0%,0,0,0:51,9,33,2,3,9,17,19,52,1,1,0,0
2235,1,Chase Hooper,0,25,54,46%,26,55,0,3,0%,1,0,0:44,3,25,8,12,14,17,25,54,0,0,0,0
2235,1,Peter Barrett,0,23,41,56%,36,54,0,0,---,0,0,0:08,11,28,6,7,6,6,23,40,0,1,0,0
2235,2,Chase Hooper,0,22,47,46%,22,47,0,2,0%,0,0,0:00,10,33,0,2,12,12,22,47,0,0,0,0
2235,2,Peter Barrett,0,21,36,58%,21,36,0,0,---,0,0,0:51,4,18,3,4,14,14,21,36,0,0,0,0
2235,3,Chase Hooper,0,10,16,62%,33,42,0,1,0%,1,0,0:00,5,8,2,4,3,4,8,14,0,0,2,2
2235,3,Peter Barrett,0,4,10,40%,4,10,0,0,---,0,0,0:06,2,6,0,1,2,3,4,10,0,0,0,0
2236,1,Jack Hermansson,0,16,38,42%,17,39,0,0,---,0,0,0:00,8,28,3,5,5,5,15,37,1,1,0,0
2236,1,Marvin Vettori,1,23,47,48%,58,83,0,0,---,1,0,2:29,18,42,5,5,0,0,18,37,0,0,5,10
2236,2,Jack Hermansson,0,15,35,42%,20,40,2,4,50%,0,0,0:28,7,27,4,4,4,4,14,32,1,3,0,0
2236,2,Marvin Vettori,0,12,24,50%,14,27,0,0,---,0,1,2:28,7,19,2,2,3,3,9,21,0,0,3,3
2236,3,Jack Hermansson,0,29,72,40%,35,78,0,3,0%,0,0,0:00,21,62,5,7,3,3,29,72,0,0,0,0
2236,3,Marvin Vettori,0,23,50,46%,23,51,0,0,---,0,0,0:00,20,47,3,3,0,0,23,50,0,0,0,0
2236,4,Jack Hermansson,0,32,106,30%,32,106,0,0,---,0,0,0:00,28,102,1,1,3,3,30,103,2,3,0,0
2236,4,Marvin Vettori,0,52,104,50%,52,104,0,0,---,0,0,0:00,46,98,6,6,0,0,52,103,0,1,0,0
2236,5,Jack Hermansson,0,30,95,31%,35,102,0,0,---,0,0,0:00,22,87,5,5,3,3,30,95,0,0,0,0
2236,5,Marvin Vettori,0,54,109,49%,55,111,0,1,0%,0,0,0:50,52,106,2,3,0,0,54,109,0,0,0,0
2237,1,Ovince Saint Preux,0,21,41,51%,22,42,0,0,---,0,0,0:00,2,17,8,10,11,14,21,41,0,0,0,0
2237,1,Jamahal Hill,0,27,51,52%,27,51,0,0,---,0,0,0:09,7,25,15,20,5,6,27,51,0,0,0,0
2237,2,Ovince Saint Preux,0,15,31,48%,15,31,0,0,---,0,0,0:00,5,19,6,7,4,5,14,29,1,2,0,0
2237,2,Jamahal Hill,0,41,77,53%,41,77,0,0,---,0,0,0:06,32,67,8,8,1,2,35,69,6,8,0,0
2238,1,Gabriel Benitez,1,38,104,36%,38,104,0,0,---,0,0,0:00,20,83,10,12,8,9,34,99,0,0,4,5
2238,1,Justin Jaynes,0,22,52,42%,22,52,0,0,---,0,0,0:00,16,44,6,8,0,0,22,52,0,0,0,0
2239,1,Roman Dolidze,0,11,38,28%,19,47,1,1,100%,3,0,2:05,5,28,3,7,3,3,10,36,1,1,0,1
2239,1,John Allan,0,14,38,36%,25,57,0,0,---,0,0,0:00,6,29,4,5,4,4,14,37,0,0,0,1
2239,2,Roman Dolidze,0,12,24,50%,49,79,1,1,100%,0,0,3:30,8,18,3,5,1,1,9,18,0,0,3,6
2239,2,John Allan,0,7,21,33%,10,26,0,0,---,0,0,0:00,5,16,0,3,2,2,7,21,0,0,0,0
2239,3,Roman Dolidze,0,28,47,59%,50,79,1,3,33%,0,0,1:41,18,35,9,11,1,1,28,46,0,0,0,1
2239,3,John Allan,0,8,27,29%,13,34,1,1,100%,0,0,0:15,4,19,1,5,3,3,7,26,1,1,0,0
2240,1,Matt Wiman,0,0,2,0%,0,2,0,0,---,0,0,0:00,0,1,0,0,0,1,0,2,0,0,0,0
2240,1,Jordan Leavitt,0,1,1,100%,1,1,1,2,50%,0,0,0:00,0,0,1,1,0,0,1,1,0,0,0,0
2241,1,Louis Smolka,0,37,71,52%,37,72,2,3,66%,0,0,0:30,20,51,12,15,5,5,29,61,8,9,0,1
2241,1,Jose Quinonez,0,32,80,40%,34,83,1,1,100%,0,0,0:10,10,50,7,15,15,15,28,73,2,5,2,2
2241,2,Louis Smolka,0,22,45,48%,27,56,1,1,100%,0,0,0:39,15,37,6,7,1,1,5,17,5,7,12,21
2241,2,Jose Quinonez,0,11,27,40%,13,30,1,2,50%,0,0,0:21,3,16,5,8,3,3,9,24,2,3,0,0
2242,1,Ilia Topuria,1,31,63,49%,31,64,0,0,---,0,0,0:03,12,34,18,28,1,1,30,60,0,2,1,1
2242,1,Damon Jackson,0,16,52,30%,16,53,0,0,---,0,0,0:13,10,40,5,10,1,2,15,50,1,2,0,0
2243,1,Gian Villante,0,27,65,41%,28,66,0,0,---,0,0,0:00,18,56,6,6,3,3,27,65,0,0,0,0
2243,1,Jake Collier,0,49,102,48%,49,104,0,0,---,0,0,0:00,34,83,7,10,8,9,48,101,1,1,0,0
2243,2,Gian Villante,0,30,71,42%,30,71,0,0,---,0,0,0:00,20,56,7,11,3,4,30,71,0,0,0,0
2243,2,Jake Collier,0,38,91,41%,39,92,0,0,---,0,0,0:02,28,79,6,7,4,5,38,91,0,0,0,0
2243,3,Gian Villante,0,23,61,37%,23,61,0,0,---,0,0,0:00,20,56,1,2,2,3,22,60,1,1,0,0
2243,3,Jake Collier,0,36,79,45%,38,81,0,0,---,0,0,0:00,26,63,6,12,4,4,35,78,1,1,0,0
2244,1,Anthony Smith,0,1,4,25%,4,8,1,1,100%,1,0,1:18,1,4,0,0,0,0,0,2,0,0,1,2
2244,1,Devin Clark,0,1,3,33%,27,30,0,0,---,0,1,1:07,1,3,0,0,0,0,1,3,0,0,0,0
2245,1,Miguel Baeza,0,18,37,48%,19,38,0,0,---,0,0,0:07,5,17,10,16,3,4,15,34,3,3,0,0
2245,1,Takashi Sato,0,8,29,27%,8,29,0,0,---,0,0,0:02,5,24,2,4,1,1,8,27,0,1,0,1
2245,2,Miguel Baeza,0,22,36,61%,24,44,1,2,50%,1,0,1:02,11,23,10,12,1,1,17,31,0,0,5,5
2245,2,Takashi Sato,0,7,29,24%,7,29,0,0,---,0,0,0:00,5,25,2,4,0,0,7,29,0,0,0,0
2246,1,Josh Parisian,0,56,115,48%,61,122,0,0,---,0,0,0:02,38,92,18,22,0,1,38,89,18,26,0,0
2246,1,Parker Porter,0,46,92,50%,57,104,1,2,50%,0,0,1:10,33,77,10,12,3,3,33,77,13,15,0,0
2246,2,Josh Parisian,0,24,43,55%,27,46,0,0,---,0,0,0:00,11,30,9,9,4,4,19,37,5,6,0,0
2246,2,Parker Porter,0,30,46,65%,54,78,1,1,100%,1,0,3:12,18,34,4,4,8,8,25,35,4,8,1,3
2246,3,Josh Parisian,0,34,68,50%,35,69,0,0,---,0,0,0:26,22,51,8,13,4,4,32,64,2,4,0,0
2246,3,Parker Porter,0,50,90,55%,53,93,0,1,0%,0,0,0:05,39,79,2,2,9,9,47,86,3,4,0,0
2247,1,Spike Carlyle,0,10,22,45%,13,28,2,4,50%,1,0,1:32,4,13,1,3,5,6,10,22,0,0,0,0
2247,1,Bill Algeo,0,26,35,74%,36,46,0,1,0%,0,1,0:27,12,20,7,8,7,7,19,28,0,0,7,7
2247,2,Spike Carlyle,0,5,10,50%,6,13,1,1,100%,0,1,1:04,4,9,0,0,1,1,2,5,0,0,3,5
2247,2,Bill Algeo,0,14,19,73%,44,53,1,1,100%,0,0,3:10,8,11,6,8,0,0,5,8,3,3,6,8
2247,3,Spike Carlyle,0,8,21,38%,9,24,1,8,12%,0,0,1:42,6,15,2,5,0,1,7,18,1,3,0,0
2247,3,Bill Algeo,0,30,41,73%,38,51,0,1,0%,0,0,0:39,24,32,5,7,1,2,18,28,11,12,1,1
2248,1,Ashlee Evans-Smith,0,20,63,31%,22,65,0,0,---,0,0,0:00,6,38,6,13,8,12,18,60,2,3,0,0
2248,1,Norma Dumont,0,33,56,58%,36,59,1,1,100%,0,0,0:49,27,47,3,6,3,3,28,48,2,4,3,4
2248,2,Ashlee Evans-Smith,0,6,33,18%,6,33,0,1,0%,0,0,0:01,2,22,3,8,1,3,6,32,0,1,0,0
2248,2,Norma Dumont,0,21,33,63%,33,47,1,2,50%,0,0,2:33,18,30,1,1,2,2,14,24,1,1,6,8
2248,3,Ashlee Evans-Smith,0,16,68,23%,19,71,0,1,0%,0,0,0:09,4,48,8,14,4,6,13,64,3,4,0,0
2248,3,Norma Dumont,1,40,72,55%,40,72,0,1,0%,0,1,0:39,33,65,4,4,3,3,29,58,6,8,5,6
2249,1,Jonathan Pearce,0,22,55,40%,23,56,1,3,33%,0,0,0:35,10,37,9,15,3,3,19,51,3,4,0,0
2249,1,Kai Kamaka,0,35,64,54%,36,65,1,2,50%,0,0,0:11,13,37,15,20,7,7,35,64,0,0,0,0
2249,2,Jonathan Pearce,0,29,45,64%,90,116,4,4,100%,1,0,2:51,24,39,3,4,2,2,8,20,3,5,18,20
2249,2,Kai Kamaka,0,12,19,63%,12,19,0,1,0%,1,1,0:22,7,14,5,5,0,0,9,15,2,3,1,1
2250,1,Martin Day,0,9,12,75%,16,19,1,1,100%,0,0,0:15,3,4,3,3,3,5,9,12,0,0,0,0
2250,1,Anderson Dos Santos,0,11,20,55%,22,31,1,6,16%,1,0,2:57,5,13,2,2,4,5,8,15,0,1,3,4
2251,1,Gina Mazany,0,19,57,33%,27,66,1,2,50%,0,0,1:27,8,41,5,9,6,7,19,57,0,0,0,0
2251,1,Rachael Ostovich,0,16,42,38%,16,42,0,0,---,0,0,0:03,9,32,7,10,0,0,15,41,1,1,0,0
2251,2,Gina Mazany,0,12,30,40%,24,52,5,6,83%,1,0,3:34,10,27,0,1,2,2,7,22,1,1,4,7
2251,2,Rachael Ostovich,0,13,24,54%,21,35,0,0,---,0,1,0:08,8,18,5,6,0,0,12,23,1,1,0,0
2251,3,Gina Mazany,1,41,75,54%,55,98,1,4,25%,0,0,1:52,35,68,5,6,1,1,15,35,12,17,14,23
2251,3,Rachael Ostovich,0,12,29,41%,12,29,0,1,0%,0,0,0:00,8,23,4,6,0,0,7,23,5,6,0,0
2252,1,Sumudaerji,1,9,18,50%,9,18,0,0,---,0,0,0:02,6,15,0,0,3,3,9,17,0,0,0,1
2252,1,Malcolm Gordon,0,0,6,0%,0,6,0,0,---,0,0,0:00,0,6,0,0,0,0,0,6,0,0,0,0
2253,1,Luke Sanders,0,30,61,49%,37,68,0,0,---,0,0,0:22,19,43,5,7,6,11,25,55,5,6,0,0
2253,1,Nate Maness,0,13,30,43%,15,32,0,1,0%,0,0,0:12,10,26,1,2,2,2,13,29,0,1,0,0
2253,2,Luke Sanders,0,25,51,49%,26,52,0,1,0%,0,0,0:18,21,47,2,2,2,2,22,47,3,4,0,0
2253,2,Nate Maness,1,20,40,50%,23,43,1,1,100%,1,0,0:18,17,36,3,4,0,0,15,33,3,4,2,3
2254,1,Deiveson Figueiredo,0,5,8,62%,5,8,0,0,---,1,0,0:00,2,4,3,4,0,0,5,8,0,0,0,0
2254,1,Alex Perez,0,6,14,42%,6,14,0,2,0%,0,0,0:37,3,9,2,4,1,1,5,13,0,0,1,1
2255,1,Valentina Shevchenko,0,4,9,44%,47,57,1,1,100%,0,0,4:29,3,7,0,1,1,1,2,7,0,0,2,2
2255,1,Jennifer Maia,0,1,6,16%,17,25,0,0,---,0,0,0:00,1,6,0,0,0,0,1,6,0,0,0,0
2255,2,Valentina Shevchenko,0,3,5,60%,41,45,1,1,100%,0,0,0:09,2,4,1,1,0,0,1,2,2,3,0,0
2255,2,Jennifer Maia,0,7,9,77%,29,34,1,1,100%,0,0,4:33,3,5,4,4,0,0,0,1,5,5,2,3
2255,3,Valentina Shevchenko,0,8,22,36%,30,44,2,2,100%,0,0,1:32,6,18,2,4,0,0,6,19,2,3,0,0
2255,3,Jennifer Maia,0,5,19,26%,14,28,0,0,---,0,0,1:24,2,16,2,2,1,1,3,16,2,3,0,0
2255,4,Valentina Shevchenko,0,12,22,54%,68,82,1,1,100%,0,0,3:15,10,20,1,1,1,1,12,22,0,0,0,0
2255,4,Jennifer Maia,0,5,23,21%,6,24,0,0,---,0,0,0:00,4,22,0,0,1,1,5,23,0,0,0,0
2255,5,Valentina Shevchenko,0,35,61,57%,63,89,0,1,0%,0,0,0:09,25,51,9,9,1,1,29,53,6,8,0,0
2255,5,Jennifer Maia,0,18,31,58%,28,41,0,1,0%,0,0,1:54,12,23,4,6,2,2,14,27,4,4,0,0
2256,1,Mike Perry,0,14,31,45%,14,31,1,2,50%,2,0,2:22,7,24,3,3,4,4,13,30,1,1,0,0
2256,1,Tim Means,0,27,40,67%,30,43,0,0,---,0,1,0:09,18,31,7,7,2,2,24,36,2,3,1,1
2256,2,Mike Perry,0,20,60,33%,20,60,0,1,0%,0,0,0:13,11,46,3,6,6,8,20,59,0,1,0,0
2256,2,Tim Means,0,44,60,73%,44,60,0,0,---,0,0,0:04,28,43,10,10,6,7,42,58,2,2,0,0
2256,3,Mike Perry,0,30,70,42%,35,75,0,2,0%,0,0,0:33,26,64,2,3,2,3,29,68,1,2,0,0
2256,3,Tim Means,0,57,92,61%,69,104,0,1,0%,0,0,0:26,40,73,9,11,8,8,55,90,2,2,0,0
2257,1,Katlyn Cerminara,0,27,72,37%,27,72,0,0,---,0,0,0:02,11,51,7,10,9,11,27,71,0,1,0,0
